,year,month,day,hour,date,pm2.5,DEWP,TEMP,PRES,atm_pressure,cbwd,Iws,Is,Ir,Season,month_name,direction
20321,2012,4,26,17,2012-04-26,53.0,2,23.0,998.0,0.9850260000000001,SE,16.99,0,0,Spring,Apr,135
20322,2012,4,26,18,2012-04-26,65.0,9,21.0,997.0,0.984039,NE,3.13,0,0,Spring,Apr,45
20323,2012,4,26,19,2012-04-26,72.0,9,17.0,998.0,0.9850260000000001,NW,1.79,0,0,Spring,Apr,315
20324,2012,4,26,20,2012-04-26,78.0,9,16.0,998.0,0.9850260000000001,NE,0.89,0,0,Spring,Apr,45
20325,2012,4,26,21,2012-04-26,144.0,9,13.0,997.0,0.984039,SE,1.79,0,0,Spring,Apr,135
20326,2012,4,26,22,2012-04-26,163.0,8,15.0,997.0,0.984039,SE,3.58,0,0,Spring,Apr,135
20327,2012,4,26,23,2012-04-26,176.0,9,14.0,997.0,0.984039,SW,0.89,0,0,Spring,Apr,225
20328,2012,4,27,0,2012-04-27,143.0,8,14.0,997.0,0.984039,SW,1.78,0,0,Spring,Apr,225
20329,2012,4,27,1,2012-04-27,152.0,10,16.0,995.0,0.9820650000000001,SE,3.13,0,0,Spring,Apr,135
20330,2012,4,27,2,2012-04-27,160.0,10,16.0,995.0,0.9820650000000001,SE,4.92,0,0,Spring,Apr,135
20331,2012,4,27,3,2012-04-27,148.0,9,13.0,995.0,0.9820650000000001,NE,1.79,0,0,Spring,Apr,45
20332,2012,4,27,4,2012-04-27,134.0,9,14.0,997.0,0.984039,SW,0.89,0,0,Spring,Apr,225
20333,2012,4,27,5,2012-04-27,112.0,9,13.0,996.0,0.983052,SW,1.78,0,0,Spring,Apr,225
20334,2012,4,27,6,2012-04-27,108.0,10,13.0,996.0,0.983052,SW,2.67,0,0,Spring,Apr,225
20335,2012,4,27,7,2012-04-27,114.0,10,15.0,997.0,0.984039,SW,3.56,0,0,Spring,Apr,225
20336,2012,4,27,8,2012-04-27,107.0,11,18.0,998.0,0.9850260000000001,SW,4.45,0,0,Spring,Apr,225
20337,2012,4,27,9,2012-04-27,126.0,0,22.0,998.0,0.9850260000000001,NW,4.92,0,0,Spring,Apr,315
20338,2012,4,27,10,2012-04-27,99.0,-5,22.0,999.0,0.986013,NW,17.88,0,0,Spring,Apr,315
20339,2012,4,27,11,2012-04-27,55.0,-7,22.0,1000.0,0.987,NW,33.08,0,0,Spring,Apr,315
20340,2012,4,27,12,2012-04-27,55.0,-10,22.0,1001.0,0.9879870000000001,NW,49.17,0,0,Spring,Apr,315
20341,2012,4,27,13,2012-04-27,41.0,-10,23.0,1001.0,0.9879870000000001,NW,64.37,0,0,Spring,Apr,315
20342,2012,4,27,14,2012-04-27,21.0,-10,23.0,1001.0,0.9879870000000001,NW,79.57,0,0,Spring,Apr,315
20343,2012,4,27,15,2012-04-27,21.0,-12,23.0,1001.0,0.9879870000000001,NW,92.53,0,0,Spring,Apr,315
20344,2012,4,27,16,2012-04-27,29.0,-12,23.0,1001.0,0.9879870000000001,NW,105.49,0,0,Spring,Apr,315
20345,2012,4,27,17,2012-04-27,27.0,-12,22.0,1002.0,0.988974,NW,118.45,0,0,Spring,Apr,315
20346,2012,4,27,18,2012-04-27,30.0,-12,21.0,1003.0,0.989961,NW,127.39,0,0,Spring,Apr,315
20347,2012,4,27,19,2012-04-27,27.0,-12,19.0,1004.0,0.990948,NW,135.44,0,0,Spring,Apr,315
20348,2012,4,27,20,2012-04-27,30.0,-12,18.0,1006.0,0.9929220000000001,NW,142.59,0,0,Spring,Apr,315
20349,2012,4,27,21,2012-04-27,28.0,-13,16.0,1008.0,0.994896,NW,149.74,0,0,Spring,Apr,315
20350,2012,4,27,22,2012-04-27,30.0,-12,16.0,1008.0,0.994896,NW,158.68,0,0,Spring,Apr,315
20351,2012,4,27,23,2012-04-27,39.0,-11,14.0,1009.0,0.9958830000000001,NW,165.83,0,0,Spring,Apr,315
20352,2012,4,28,0,2012-04-28,41.0,-14,14.0,1009.0,0.9958830000000001,NE,4.02,0,0,Spring,Apr,45
20353,2012,4,28,1,2012-04-28,46.0,-13,14.0,1010.0,0.99687,NE,8.04,0,0,Spring,Apr,45
20354,2012,4,28,2,2012-04-28,72.0,-12,13.0,1010.0,0.99687,NE,12.06,0,0,Spring,Apr,45
20355,2012,4,28,3,2012-04-28,107.0,-13,13.0,1010.0,0.99687,NE,16.98,0,0,Spring,Apr,45
20356,2012,4,28,4,2012-04-28,141.0,-15,12.0,1010.0,0.99687,NE,22.79,0,0,Spring,Apr,45
20357,2012,4,28,5,2012-04-28,135.0,-14,11.0,1011.0,0.997857,NE,25.92,0,0,Spring,Apr,45
20358,2012,4,28,6,2012-04-28,108.0,-11,11.0,1012.0,0.9988440000000001,SW,0.89,0,0,Spring,Apr,225
20359,2012,4,28,7,2012-04-28,108.0,-5,12.0,1013.0,0.999831,SW,1.78,0,0,Spring,Apr,225
20360,2012,4,28,8,2012-04-28,98.0,-9,13.0,1013.0,0.999831,NE,3.13,0,0,Spring,Apr,45
20361,2012,4,28,9,2012-04-28,90.0,-10,15.0,1014.0,1.000818,SW,0.89,0,0,Spring,Apr,225
20362,2012,4,28,10,2012-04-28,79.0,-12,16.0,1015.0,1.001805,SW,1.78,0,0,Spring,Apr,225
20363,2012,4,28,11,2012-04-28,70.0,-10,17.0,1014.0,1.000818,SE,1.79,0,0,Spring,Apr,135
20364,2012,4,28,12,2012-04-28,83.0,-9,18.0,1013.0,0.999831,SE,3.58,0,0,Spring,Apr,135
20365,2012,4,28,13,2012-04-28,90.0,-7,19.0,1013.0,0.999831,SE,7.6,0,0,Spring,Apr,135
20366,2012,4,28,14,2012-04-28,106.0,-7,19.0,1012.0,0.9988440000000001,SE,10.73,0,0,Spring,Apr,135
20367,2012,4,28,15,2012-04-28,136.0,-5,19.0,1011.0,0.997857,SE,13.86,0,0,Spring,Apr,135
20368,2012,4,28,16,2012-04-28,114.0,-6,19.0,1011.0,0.997857,SE,17.88,0,0,Spring,Apr,135
20369,2012,4,28,17,2012-04-28,98.0,-7,19.0,1011.0,0.997857,SE,21.01,0,0,Spring,Apr,135
20370,2012,4,28,18,2012-04-28,97.0,-4,18.0,1011.0,0.997857,SE,25.03,0,0,Spring,Apr,135
20371,2012,4,28,19,2012-04-28,113.0,-1,16.0,1011.0,0.997857,SE,28.16,0,0,Spring,Apr,135
20372,2012,4,28,20,2012-04-28,160.0,-1,15.0,1012.0,0.9988440000000001,SE,31.29,0,0,Spring,Apr,135
20373,2012,4,28,21,2012-04-28,188.0,-2,14.0,1013.0,0.999831,SE,34.42,0,0,Spring,Apr,135
20374,2012,4,28,22,2012-04-28,183.0,-2,13.0,1014.0,1.000818,SE,37.55,0,0,Spring,Apr,135
20375,2012,4,28,23,2012-04-28,182.0,-1,12.0,1014.0,1.000818,SE,39.34,0,0,Spring,Apr,135
20376,2012,4,29,0,2012-04-29,203.0,-1,12.0,1014.0,1.000818,SE,41.13,0,0,Spring,Apr,135
20377,2012,4,29,1,2012-04-29,201.0,-1,11.0,1014.0,1.000818,SE,42.92,0,0,Spring,Apr,135
20378,2012,4,29,2,2012-04-29,195.0,1,10.0,1014.0,1.000818,SE,43.81,0,0,Spring,Apr,135
20379,2012,4,29,3,2012-04-29,190.0,2,9.0,1014.0,1.000818,NE,1.79,0,0,Spring,Apr,45
20380,2012,4,29,4,2012-04-29,194.0,4,8.0,1014.0,1.000818,SE,0.89,0,0,Spring,Apr,135
20381,2012,4,29,5,2012-04-29,184.0,3,9.0,1014.0,1.000818,SW,0.45,0,0,Spring,Apr,225
20382,2012,4,29,6,2012-04-29,224.0,4,8.0,1014.0,1.000818,NW,1.79,0,0,Spring,Apr,315
20383,2012,4,29,7,2012-04-29,198.0,4,11.0,1014.0,1.000818,NW,3.58,0,0,Spring,Apr,315
20384,2012,4,29,8,2012-04-29,198.0,3,13.0,1014.0,1.000818,NW,6.71,0,0,Spring,Apr,315
20385,2012,4,29,9,2012-04-29,205.0,0,15.0,1014.0,1.000818,NW,8.5,0,0,Spring,Apr,315
20386,2012,4,29,10,2012-04-29,205.0,-3,17.0,1014.0,1.000818,NW,11.63,0,0,Spring,Apr,315
20387,2012,4,29,11,2012-04-29,220.0,-3,19.0,1013.0,0.999831,SW,1.79,0,0,Spring,Apr,225
20388,2012,4,29,12,2012-04-29,200.0,-4,19.0,1012.0,0.9988440000000001,SW,3.58,0,0,Spring,Apr,225
20389,2012,4,29,13,2012-04-29,190.0,-1,21.0,1011.0,0.997857,SE,3.13,0,0,Spring,Apr,135
20390,2012,4,29,14,2012-04-29,166.0,-2,21.0,1011.0,0.997857,SE,7.15,0,0,Spring,Apr,135
20391,2012,4,29,15,2012-04-29,142.0,-2,21.0,1010.0,0.99687,SE,10.28,0,0,Spring,Apr,135
20392,2012,4,29,16,2012-04-29,141.0,0,20.0,1009.0,0.9958830000000001,SE,13.41,0,0,Spring,Apr,135
20393,2012,4,29,17,2012-04-29,127.0,1,20.0,1009.0,0.9958830000000001,SE,17.43,0,0,Spring,Apr,135
20394,2012,4,29,18,2012-04-29,120.0,1,19.0,1009.0,0.9958830000000001,SE,19.22,0,0,Spring,Apr,135
20395,2012,4,29,19,2012-04-29,130.0,2,17.0,1009.0,0.9958830000000001,SE,21.01,0,0,Spring,Apr,135
20396,2012,4,29,20,2012-04-29,176.0,2,16.0,1010.0,0.99687,SE,22.8,0,0,Spring,Apr,135
20397,2012,4,29,21,2012-04-29,162.0,3,15.0,1010.0,0.99687,SE,24.59,0,0,Spring,Apr,135
20398,2012,4,29,22,2012-04-29,170.0,3,15.0,1011.0,0.997857,SE,25.48,0,0,Spring,Apr,135
20399,2012,4,29,23,2012-04-29,168.0,5,14.0,1011.0,0.997857,SE,27.27,0,0,Spring,Apr,135
20400,2012,4,30,0,2012-04-30,121.0,10,13.0,1011.0,0.997857,SE,30.4,0,0,Spring,Apr,135
20401,2012,4,30,1,2012-04-30,112.0,11,12.0,1011.0,0.997857,SE,32.19,0,0,Spring,Apr,135
20402,2012,4,30,2,2012-04-30,107.0,11,12.0,1010.0,0.99687,SE,33.98,0,0,Spring,Apr,135
20403,2012,4,30,3,2012-04-30,108.0,11,12.0,1010.0,0.99687,SW,0.45,0,0,Spring,Apr,225
20404,2012,4,30,4,2012-04-30,111.0,10,11.0,1010.0,0.99687,SW,0.9,0,0,Spring,Apr,225
20405,2012,4,30,5,2012-04-30,115.0,10,10.0,1010.0,0.99687,SE,0.89,0,0,Spring,Apr,135
20406,2012,4,30,6,2012-04-30,122.0,10,10.0,1010.0,0.99687,SW,0.45,0,0,Spring,Apr,225
20407,2012,4,30,7,2012-04-30,144.0,12,12.0,1010.0,0.99687,SE,1.79,0,0,Spring,Apr,135
20408,2012,4,30,8,2012-04-30,166.0,12,13.0,1010.0,0.99687,SE,3.58,0,0,Spring,Apr,135
20409,2012,4,30,9,2012-04-30,312.0,11,14.0,1010.0,0.99687,SE,5.37,0,0,Spring,Apr,135
20410,2012,4,30,10,2012-04-30,174.0,12,15.0,1010.0,0.99687,SE,7.16,0,0,Spring,Apr,135
20411,2012,4,30,11,2012-04-30,183.0,12,17.0,1010.0,0.99687,SW,1.79,0,0,Spring,Apr,225
20412,2012,4,30,12,2012-04-30,179.0,12,18.0,1009.0,0.9958830000000001,SW,3.58,0,0,Spring,Apr,225
20413,2012,4,30,13,2012-04-30,184.0,12,19.0,1009.0,0.9958830000000001,SW,5.37,0,0,Spring,Apr,225
20414,2012,4,30,14,2012-04-30,168.0,11,20.0,1009.0,0.9958830000000001,SE,1.79,0,0,Spring,Apr,135
20415,2012,4,30,15,2012-04-30,151.0,11,21.0,1008.0,0.994896,NE,1.79,0,0,Spring,Apr,45
20416,2012,4,30,16,2012-04-30,155.0,12,21.0,1008.0,0.994896,NE,4.92,0,0,Spring,Apr,45
20417,2012,4,30,17,2012-04-30,162.0,12,20.0,1008.0,0.994896,SE,1.79,0,0,Spring,Apr,135
20418,2012,4,30,18,2012-04-30,189.0,13,19.0,1008.0,0.994896,SW,0.89,0,0,Spring,Apr,225
20419,2012,4,30,19,2012-04-30,204.0,13,18.0,1009.0,0.9958830000000001,NE,0.89,0,0,Spring,Apr,45
20420,2012,4,30,20,2012-04-30,227.0,12,17.0,1010.0,0.99687,NE,1.78,0,0,Spring,Apr,45
20421,2012,4,30,21,2012-04-30,247.0,13,16.0,1011.0,0.997857,NE,2.67,0,0,Spring,Apr,45
20422,2012,4,30,22,2012-04-30,256.0,13,16.0,1011.0,0.997857,NE,3.56,0,0,Spring,Apr,45
20423,2012,4,30,23,2012-04-30,286.0,14,15.0,1011.0,0.997857,NE,4.45,0,0,Spring,Apr,45
20424,2012,5,1,0,2012-05-01,267.0,13,15.0,1011.0,0.997857,SW,0.45,0,0,Spring,May,225
20425,2012,5,1,1,2012-05-01,257.0,14,15.0,1011.0,0.997857,NW,0.89,0,0,Spring,May,315
20426,2012,5,1,2,2012-05-01,259.0,13,14.0,1011.0,0.997857,NW,1.78,0,0,Spring,May,315
20427,2012,5,1,3,2012-05-01,243.0,12,14.0,1011.0,0.997857,NW,2.67,0,0,Spring,May,315
20428,2012,5,1,4,2012-05-01,210.0,12,13.0,1011.0,0.997857,NW,4.46,0,0,Spring,May,315
20429,2012,5,1,5,2012-05-01,204.0,12,13.0,1011.0,0.997857,NW,6.25,0,0,Spring,May,315
20430,2012,5,1,6,2012-05-01,215.0,12,13.0,1012.0,0.9988440000000001,NW,8.04,0,0,Spring,May,315
20431,2012,5,1,7,2012-05-01,227.0,13,15.0,1012.0,0.9988440000000001,NW,9.83,0,0,Spring,May,315
20432,2012,5,1,8,2012-05-01,186.0,12,17.0,1013.0,0.999831,SW,0.89,0,0,Spring,May,225
20433,2012,5,1,9,2012-05-01,173.0,12,19.0,1014.0,1.000818,SE,1.79,0,0,Spring,May,135
20434,2012,5,1,10,2012-05-01,163.0,12,21.0,1014.0,1.000818,SE,3.58,0,0,Spring,May,135
20435,2012,5,1,11,2012-05-01,192.0,14,22.0,1014.0,1.000818,SE,8.5,0,0,Spring,May,135
20436,2012,5,1,12,2012-05-01,280.0,15,23.0,1014.0,1.000818,SE,12.52,0,0,Spring,May,135
20437,2012,5,1,13,2012-05-01,298.0,13,23.0,1013.0,0.999831,SE,17.44,0,0,Spring,May,135
20438,2012,5,1,14,2012-05-01,199.0,13,23.0,1013.0,0.999831,SE,22.36,0,0,Spring,May,135
20439,2012,5,1,15,2012-05-01,199.0,14,22.0,1012.0,0.9988440000000001,SE,26.38,0,0,Spring,May,135
20440,2012,5,1,16,2012-05-01,156.0,12,22.0,1011.0,0.997857,SE,31.3,0,0,Spring,May,135
20441,2012,5,1,17,2012-05-01,137.0,13,22.0,1011.0,0.997857,SE,35.32,0,0,Spring,May,135
20442,2012,5,1,18,2012-05-01,78.0,12,21.0,1010.0,0.99687,SE,38.45,0,0,Spring,May,135
20443,2012,5,1,19,2012-05-01,85.0,9,21.0,1010.0,0.99687,SE,41.58,0,0,Spring,May,135
20444,2012,5,1,20,2012-05-01,112.0,10,20.0,1011.0,0.997857,SE,43.37,0,0,Spring,May,135
20445,2012,5,1,21,2012-05-01,121.0,10,20.0,1011.0,0.997857,SE,45.16,0,0,Spring,May,135
20446,2012,5,1,22,2012-05-01,78.0,9,19.0,1011.0,0.997857,SE,46.95,0,0,Spring,May,135
20447,2012,5,1,23,2012-05-01,80.0,10,18.0,1011.0,0.997857,SE,48.74,0,0,Spring,May,135
20448,2012,5,2,0,2012-05-02,74.0,9,17.0,1010.0,0.99687,SW,0.89,0,0,Spring,May,225
20449,2012,5,2,1,2012-05-02,75.0,8,16.0,1010.0,0.99687,SE,1.79,0,0,Spring,May,135
20450,2012,5,2,2,2012-05-02,72.0,9,15.0,1009.0,0.9958830000000001,SE,3.58,0,0,Spring,May,135
20451,2012,5,2,3,2012-05-02,78.0,10,14.0,1010.0,0.99687,SW,0.89,0,0,Spring,May,225
20452,2012,5,2,4,2012-05-02,91.0,10,14.0,1009.0,0.9958830000000001,SE,0.89,0,0,Spring,May,135
20453,2012,5,2,5,2012-05-02,100.0,10,12.0,1009.0,0.9958830000000001,SE,1.78,0,0,Spring,May,135
20454,2012,5,2,6,2012-05-02,115.0,11,12.0,1009.0,0.9958830000000001,SW,0.45,0,0,Spring,May,225
20455,2012,5,2,7,2012-05-02,119.0,12,15.0,1010.0,0.99687,SW,0.9,0,0,Spring,May,225
20456,2012,5,2,8,2012-05-02,120.0,13,18.0,1010.0,0.99687,SW,1.79,0,0,Spring,May,225
20457,2012,5,2,9,2012-05-02,119.0,11,21.0,1010.0,0.99687,NW,1.79,0,0,Spring,May,315
20458,2012,5,2,10,2012-05-02,124.0,11,23.0,1009.0,0.9958830000000001,NW,3.58,0,0,Spring,May,315
20459,2012,5,2,11,2012-05-02,127.0,12,25.0,1009.0,0.9958830000000001,SE,1.79,0,0,Spring,May,135
20460,2012,5,2,12,2012-05-02,118.0,10,28.0,1008.0,0.994896,SW,3.13,0,0,Spring,May,225
20461,2012,5,2,13,2012-05-02,91.0,6,30.0,1007.0,0.993909,NW,3.13,0,0,Spring,May,315
20462,2012,5,2,14,2012-05-02,85.0,3,31.0,1006.0,0.9929220000000001,NW,7.15,0,0,Spring,May,315
20463,2012,5,2,15,2012-05-02,106.0,6,31.0,1005.0,0.991935,SE,4.02,0,0,Spring,May,135
20464,2012,5,2,16,2012-05-02,90.0,6,31.0,1005.0,0.991935,SE,8.04,0,0,Spring,May,135
20465,2012,5,2,17,2012-05-02,72.0,8,30.0,1005.0,0.991935,SE,12.06,0,0,Spring,May,135
20466,2012,5,2,18,2012-05-02,68.0,8,28.0,1005.0,0.991935,SE,16.98,0,0,Spring,May,135
20467,2012,5,2,19,2012-05-02,98.0,9,27.0,1005.0,0.991935,SE,21.0,0,0,Spring,May,135
20468,2012,5,2,20,2012-05-02,90.0,10,26.0,1006.0,0.9929220000000001,SE,25.02,0,0,Spring,May,135
20469,2012,5,2,21,2012-05-02,98.0,11,22.0,1007.0,0.993909,SW,0.89,0,0,Spring,May,225
20470,2012,5,2,22,2012-05-02,114.0,12,20.0,1007.0,0.993909,SW,1.78,0,0,Spring,May,225
20471,2012,5,2,23,2012-05-02,119.0,13,19.0,1007.0,0.993909,SE,0.89,0,0,Spring,May,135
20472,2012,5,3,0,2012-05-03,126.0,12,17.0,1008.0,0.994896,SW,0.89,0,0,Spring,May,225
20473,2012,5,3,1,2012-05-03,146.0,12,16.0,1008.0,0.994896,NW,0.89,0,0,Spring,May,315
20474,2012,5,3,2,2012-05-03,139.0,12,16.0,1008.0,0.994896,NW,1.78,0,0,Spring,May,315
20475,2012,5,3,3,2012-05-03,140.0,12,14.0,1008.0,0.994896,NE,0.89,0,0,Spring,May,45
20476,2012,5,3,4,2012-05-03,112.0,11,16.0,1008.0,0.994896,SW,0.89,0,0,Spring,May,225
20477,2012,5,3,5,2012-05-03,85.0,10,13.0,1009.0,0.9958830000000001,NW,1.79,0,0,Spring,May,315
20478,2012,5,3,6,2012-05-03,80.0,10,14.0,1009.0,0.9958830000000001,NW,4.92,0,0,Spring,May,315
20479,2012,5,3,7,2012-05-03,58.0,10,19.0,1009.0,0.9958830000000001,NW,8.94,0,0,Spring,May,315
20480,2012,5,3,8,2012-05-03,61.0,9,23.0,1010.0,0.99687,NW,12.07,0,0,Spring,May,315
20481,2012,5,3,9,2012-05-03,70.0,8,27.0,1010.0,0.99687,NW,15.2,0,0,Spring,May,315
20482,2012,5,3,10,2012-05-03,57.0,9,29.0,1010.0,0.99687,NW,18.33,0,0,Spring,May,315
20483,2012,5,3,11,2012-05-03,64.0,7,31.0,1010.0,0.99687,NW,20.12,0,0,Spring,May,315
20484,2012,5,3,12,2012-05-03,57.0,1,31.0,1009.0,0.9958830000000001,SW,0.89,0,0,Spring,May,225
20485,2012,5,3,13,2012-05-03,60.0,2,33.0,1008.0,0.994896,SW,2.68,0,0,Spring,May,225
20486,2012,5,3,14,2012-05-03,46.0,1,33.0,1007.0,0.993909,SE,1.79,0,0,Spring,May,135
20487,2012,5,3,15,2012-05-03,49.0,3,32.0,1006.0,0.9929220000000001,SE,4.92,0,0,Spring,May,135
20488,2012,5,3,16,2012-05-03,45.0,4,31.0,1005.0,0.991935,SE,8.94,0,0,Spring,May,135
20489,2012,5,3,17,2012-05-03,9.0,5,30.0,1005.0,0.991935,SE,10.73,0,0,Spring,May,135
20490,2012,5,3,18,2012-05-03,18.0,8,29.0,1005.0,0.991935,SE,12.52,0,0,Spring,May,135
20491,2012,5,3,19,2012-05-03,26.0,8,27.0,1005.0,0.991935,SE,13.41,0,0,Spring,May,135
20492,2012,5,3,20,2012-05-03,19.0,8,26.0,1006.0,0.9929220000000001,SE,15.2,0,0,Spring,May,135
20493,2012,5,3,21,2012-05-03,49.0,10,21.0,1006.0,0.9929220000000001,SW,0.89,0,0,Spring,May,225
20494,2012,5,3,22,2012-05-03,91.0,10,21.0,1007.0,0.993909,SW,1.78,0,0,Spring,May,225
20495,2012,5,3,23,2012-05-03,101.0,11,19.0,1007.0,0.993909,SE,1.79,0,0,Spring,May,135
20496,2012,5,4,0,2012-05-04,99.0,11,19.0,1007.0,0.993909,SE,3.58,0,0,Spring,May,135
20497,2012,5,4,1,2012-05-04,106.0,12,16.0,1007.0,0.993909,NE,1.79,0,0,Spring,May,45
20498,2012,5,4,2,2012-05-04,123.0,11,16.0,1007.0,0.993909,NW,0.89,0,0,Spring,May,315
20499,2012,5,4,3,2012-05-04,128.0,11,16.0,1007.0,0.993909,SW,0.89,0,0,Spring,May,225
20500,2012,5,4,4,2012-05-04,132.0,12,14.0,1007.0,0.993909,NW,0.89,0,0,Spring,May,315
20501,2012,5,4,5,2012-05-04,128.0,11,14.0,1007.0,0.993909,NW,2.68,0,0,Spring,May,315
20502,2012,5,4,6,2012-05-04,90.0,12,16.0,1008.0,0.994896,NW,4.47,0,0,Spring,May,315
20503,2012,5,4,7,2012-05-04,84.0,13,18.0,1008.0,0.994896,NW,6.26,0,0,Spring,May,315
20504,2012,5,4,8,2012-05-04,82.0,14,22.0,1008.0,0.994896,SW,0.89,0,0,Spring,May,225
20505,2012,5,4,9,2012-05-04,134.0,14,24.0,1008.0,0.994896,NE,1.79,0,0,Spring,May,45
20506,2012,5,4,10,2012-05-04,133.0,13,27.0,1008.0,0.994896,SW,0.89,0,0,Spring,May,225
20507,2012,5,4,11,2012-05-04,130.0,14,29.0,1008.0,0.994896,SW,1.78,0,0,Spring,May,225
20508,2012,5,4,12,2012-05-04,145.0,15,30.0,1007.0,0.993909,SE,1.79,0,0,Spring,May,135
20509,2012,5,4,13,2012-05-04,152.0,11,32.0,1006.0,0.9929220000000001,SE,3.58,0,0,Spring,May,135
20510,2012,5,4,14,2012-05-04,137.0,12,32.0,1005.0,0.991935,SE,5.37,0,0,Spring,May,135
20511,2012,5,4,15,2012-05-04,126.0,12,32.0,1004.0,0.990948,SE,9.39,0,0,Spring,May,135
20512,2012,5,4,16,2012-05-04,126.0,11,33.0,1003.0,0.989961,SE,13.41,0,0,Spring,May,135
20513,2012,5,4,17,2012-05-04,126.0,11,32.0,1003.0,0.989961,SE,17.43,0,0,Spring,May,135
20514,2012,5,4,18,2012-05-04,80.0,11,30.0,1003.0,0.989961,SE,20.56,0,0,Spring,May,135
20515,2012,5,4,19,2012-05-04,98.0,10,28.0,1004.0,0.990948,SE,22.35,0,0,Spring,May,135
20516,2012,5,4,20,2012-05-04,116.0,12,28.0,1005.0,0.991935,SE,26.37,0,0,Spring,May,135
20517,2012,5,4,21,2012-05-04,217.0,10,25.0,1006.0,0.9929220000000001,SE,33.52,0,0,Spring,May,135
20518,2012,5,4,22,2012-05-04,116.0,5,23.0,1009.0,0.9958830000000001,SE,36.65,0,0,Spring,May,135
20519,2012,5,4,23,2012-05-04,45.0,5,22.0,1009.0,0.9958830000000001,NE,1.79,0,0,Spring,May,45
20520,2012,5,5,0,2012-05-05,50.0,10,18.0,1010.0,0.99687,SW,0.89,0,0,Spring,May,225
20521,2012,5,5,1,2012-05-05,77.0,10,18.0,1010.0,0.99687,NE,0.89,0,0,Spring,May,45
20522,2012,5,5,2,2012-05-05,150.0,7,17.0,1010.0,0.99687,NW,1.79,0,0,Spring,May,315
20523,2012,5,5,3,2012-05-05,76.0,9,17.0,1010.0,0.99687,SW,0.89,0,0,Spring,May,225
20524,2012,5,5,4,2012-05-05,69.0,8,15.0,1010.0,0.99687,SW,1.78,0,0,Spring,May,225
20525,2012,5,5,5,2012-05-05,85.0,8,14.0,1011.0,0.997857,SW,2.67,0,0,Spring,May,225
20526,2012,5,5,6,2012-05-05,94.0,9,15.0,1011.0,0.997857,NW,1.79,0,0,Spring,May,315
20527,2012,5,5,7,2012-05-05,89.0,6,21.0,1012.0,0.9988440000000001,NE,4.02,0,0,Spring,May,45
20528,2012,5,5,8,2012-05-05,108.0,4,24.0,1013.0,0.999831,NE,8.94,0,0,Spring,May,45
20529,2012,5,5,9,2012-05-05,72.0,-1,25.0,1013.0,0.999831,NE,14.75,0,0,Spring,May,45
20530,2012,5,5,10,2012-05-05,107.0,-3,26.0,1012.0,0.9988440000000001,NE,18.77,0,0,Spring,May,45
20531,2012,5,5,11,2012-05-05,32.0,0,27.0,1012.0,0.9988440000000001,NE,21.9,0,0,Spring,May,45
20532,2012,5,5,12,2012-05-05,98.0,-2,28.0,1011.0,0.997857,SW,1.79,0,0,Spring,May,225
20533,2012,5,5,13,2012-05-05,87.0,0,29.0,1010.0,0.99687,SW,3.58,0,0,Spring,May,225
20534,2012,5,5,14,2012-05-05,39.0,0,30.0,1009.0,0.9958830000000001,SW,5.37,0,0,Spring,May,225
20535,2012,5,5,15,2012-05-05,47.0,0,30.0,1008.0,0.994896,SW,6.26,0,0,Spring,May,225
20536,2012,5,5,16,2012-05-05,212.0,1,30.0,1006.0,0.9929220000000001,SE,1.79,0,0,Spring,May,135
20537,2012,5,5,17,2012-05-05,286.0,-1,29.0,1006.0,0.9929220000000001,SE,7.6,0,0,Spring,May,135
20538,2012,5,5,18,2012-05-05,205.0,-1,28.0,1006.0,0.9929220000000001,SE,12.52,0,0,Spring,May,135
20539,2012,5,5,19,2012-05-05,121.0,4,27.0,1005.0,0.991935,SE,18.33,0,0,Spring,May,135
20540,2012,5,5,20,2012-05-05,46.0,5,26.0,1006.0,0.9929220000000001,SE,22.35,0,0,Spring,May,135
20541,2012,5,5,21,2012-05-05,43.0,5,25.0,1006.0,0.9929220000000001,SE,25.48,0,0,Spring,May,135
20542,2012,5,5,22,2012-05-05,50.0,6,22.0,1006.0,0.9929220000000001,SE,28.61,0,0,Spring,May,135
20543,2012,5,5,23,2012-05-05,66.0,8,23.0,1006.0,0.9929220000000001,SE,32.63,0,0,Spring,May,135
20544,2012,5,6,0,2012-05-06,68.0,7,23.0,1005.0,0.991935,SE,36.65,0,0,Spring,May,135
20545,2012,5,6,1,2012-05-06,61.0,8,20.0,1005.0,0.991935,SE,38.44,0,0,Spring,May,135
20546,2012,5,6,2,2012-05-06,62.0,10,17.0,1004.0,0.990948,SE,39.33,0,0,Spring,May,135
20547,2012,5,6,3,2012-05-06,70.0,10,15.0,1004.0,0.990948,NE,0.89,0,0,Spring,May,45
20548,2012,5,6,4,2012-05-06,80.0,9,14.0,1004.0,0.990948,NE,2.68,0,0,Spring,May,45
20549,2012,5,6,5,2012-05-06,79.0,9,15.0,1004.0,0.990948,SE,1.79,0,0,Spring,May,135
20550,2012,5,6,6,2012-05-06,104.0,9,15.0,1004.0,0.990948,NE,1.79,0,0,Spring,May,45
20551,2012,5,6,7,2012-05-06,90.0,10,18.0,1005.0,0.991935,NE,3.58,0,0,Spring,May,45
